;Key;GENUS;SPECIES;FOUND;ORIGIN
1320;2190;censored_genus;censored_species;;censored_origin
1321;2191;censored_genus;censored_species;;censored_origin
1322;2192;censored_genus;censored_species;;censored_origin
1323;2193;censored_genus;censored_species;0.0;censored_origin
1324;2194;censored_genus;censored_species;;censored_origin
1325;2195;censored_genus;censored_species;;censored_origin
1326;2196;censored_genus;censored_species;;censored_origin
1327;2197;censored_genus;censored_species;;censored_origin
1328;2198;censored_genus;censored_species;0.0;censored_origin
1329;2199;censored_genus;censored_species;;censored_origin
1330;22;censored_genus;censored_species;0.0;censored_origin
1331;220;censored_genus;censored_species;1.0;censored_origin
1332;2200;censored_genus;censored_species;;censored_origin
1333;2201;censored_genus;censored_species;;censored_origin
1334;2202;censored_genus;censored_species;;censored_origin
1335;2203;censored_genus;censored_species;0.0;censored_origin
1336;2204;censored_genus;censored_species;;censored_origin
1337;2205;censored_genus;censored_species;;censored_origin
1338;2206;censored_genus;censored_species;;censored_origin
1339;2207;censored_genus;censored_species;;censored_origin
1340;2208;censored_genus;censored_species;;censored_origin
1341;2209;censored_genus;censored_species;;censored_origin
1342;221;censored_genus;censored_species;1.0;censored_origin
1343;2210;censored_genus;censored_species;;censored_origin
1344;2211;censored_genus;censored_species;;censored_origin
1345;2212;censored_genus;censored_species;;censored_origin
1346;2213;censored_genus;censored_species;;censored_origin
1347;2214;censored_genus;censored_species;;censored_origin
1348;2215;censored_genus;censored_species;;censored_origin
1349;2216;censored_genus;censored_species;;censored_origin
1350;2217;censored_genus;censored_species;;censored_origin
1351;2218;censored_genus;censored_species;;censored_origin
1352;2219;censored_genus;censored_species;;censored_origin
1353;222;censored_genus;censored_species;1.0;censored_origin
1354;2220;censored_genus;censored_species;;censored_origin
1355;2221;censored_genus;censored_species;;censored_origin
1356;2222;censored_genus;censored_species;;censored_origin
1357;2223;censored_genus;censored_species;;censored_origin
1358;2224;censored_genus;censored_species;;censored_origin
1359;2225;censored_genus;censored_species;;censored_origin
1360;2226;censored_genus;censored_species;;censored_origin
1361;2227;censored_genus;censored_species;;censored_origin
1362;2228;censored_genus;censored_species;;censored_origin
1363;2229;censored_genus;censored_species;;censored_origin
1364;223;censored_genus;censored_species;;censored_origin
1365;2230;censored_genus;censored_species;;censored_origin
1366;2231;censored_genus;censored_species;0.0;censored_origin
1367;2232;censored_genus;censored_species;;censored_origin
1368;2233;censored_genus;censored_species;;censored_origin
1369;2234;censored_genus;censored_species;;censored_origin
1370;2235;censored_genus;censored_species;0.0;censored_origin
1371;2236;censored_genus;censored_species;;censored_origin
1372;2237;censored_genus;censored_species;;censored_origin
1373;2238;censored_genus;censored_species;;censored_origin
1374;2239;censored_genus;censored_species;0.0;censored_origin
1375;224;censored_genus;censored_species;1.0;censored_origin
1376;2240;censored_genus;censored_species;0.0;censored_origin
1377;2241;censored_genus;censored_species;;censored_origin
1378;2242;censored_genus;censored_species;0.0;censored_origin
1379;2243;censored_genus;censored_species;;censored_origin
1380;2244;censored_genus;censored_species;0.0;censored_origin
1381;2245;censored_genus;censored_species;0.0;censored_origin
1382;2246;censored_genus;censored_species;;censored_origin
1383;2247;censored_genus;censored_species;0.0;censored_origin
1384;2248;censored_genus;censored_species;0.0;censored_origin
1385;2249;censored_genus;censored_species;;censored_origin
1386;225;censored_genus;censored_species;;censored_origin
1387;2250;censored_genus;censored_species;0.0;censored_origin
1388;2251;censored_genus;censored_species;;censored_origin
1389;2252;censored_genus;censored_species;0.0;censored_origin
1390;2253;censored_genus;censored_species;;censored_origin
1391;2254;censored_genus;censored_species;0.0;censored_origin
1392;2255;censored_genus;censored_species;0.0;censored_origin
1393;2256;censored_genus;censored_species;0.0;censored_origin
1394;2257;censored_genus;censored_species;0.0;censored_origin
1395;2258;censored_genus;censored_species;;censored_origin
1396;2259;censored_genus;censored_species;0.0;censored_origin
1397;226;censored_genus;censored_species;1.0;censored_origin
1398;2260;censored_genus;censored_species;0.0;censored_origin
1399;2261;censored_genus;censored_species;0.0;censored_origin
1400;2262;censored_genus;censored_species;;censored_origin
1401;2263;censored_genus;censored_species;0.0;censored_origin
1402;2264;censored_genus;censored_species;0.0;censored_origin
1403;2265;censored_genus;censored_species;0.0;censored_origin
1404;2266;censored_genus;censored_species;;censored_origin
1405;2267;censored_genus;censored_species;;censored_origin
1406;2268;censored_genus;censored_species;0.0;censored_origin
1407;2269;censored_genus;censored_species;;censored_origin
1408;227;censored_genus;censored_species;;censored_origin
1409;2270;censored_genus;censored_species;;censored_origin
1410;2271;censored_genus;censored_species;0.0;censored_origin
1411;2272;censored_genus;censored_species;;censored_origin
1412;2273;censored_genus;censored_species;;censored_origin
1413;2274;censored_genus;censored_species;;censored_origin
1414;2275;censored_genus;censored_species;0.0;censored_origin
1415;2276;censored_genus;censored_species;;censored_origin
1416;2277;censored_genus;censored_species;;censored_origin
1417;2278;censored_genus;censored_species;0.0;censored_origin
1418;2279;censored_genus;censored_species;;censored_origin
1419;228;censored_genus;censored_species;1.0;censored_origin
1420;2280;censored_genus;censored_species;0.0;censored_origin
1421;2281;censored_genus;censored_species;;censored_origin
1422;2282;censored_genus;censored_species;;censored_origin
1423;2283;censored_genus;censored_species;0.0;censored_origin
1424;2284;censored_genus;censored_species;;censored_origin
1425;2285;censored_genus;censored_species;;censored_origin
1426;2286;censored_genus;censored_species;;censored_origin
1427;2287;censored_genus;censored_species;0.0;censored_origin
1428;2288;censored_genus;censored_species;;censored_origin
1429;2289;censored_genus;censored_species;0.0;censored_origin
1430;229;censored_genus;censored_species;1.0;censored_origin
1431;2290;censored_genus;censored_species;;censored_origin
1432;2291;censored_genus;censored_species;;censored_origin
1433;2292;censored_genus;censored_species;;censored_origin
1434;2293;censored_genus;censored_species;0.0;censored_origin
1435;2294;censored_genus;censored_species;;censored_origin
1436;2295;censored_genus;censored_species;;censored_origin
1437;2296;censored_genus;censored_species;0.0;censored_origin
1438;2297;censored_genus;censored_species;;censored_origin
1439;2298;censored_genus;censored_species;0.0;censored_origin
1440;2299;censored_genus;censored_species;;censored_origin
1441;23;censored_genus;censored_species;0.0;censored_origin
1442;230;censored_genus;censored_species;;censored_origin
1443;2300;censored_genus;censored_species;;censored_origin
1444;2301;censored_genus;censored_species;0.0;censored_origin
1445;2302;censored_genus;censored_species;;censored_origin
1446;2303;censored_genus;censored_species;;censored_origin
1447;2304;censored_genus;censored_species;;censored_origin
1448;2305;censored_genus;censored_species;0.0;censored_origin
1449;2306;censored_genus;censored_species;;censored_origin
1450;2307;censored_genus;censored_species;;censored_origin
1451;2308;censored_genus;censored_species;0.0;censored_origin
1452;2309;censored_genus;censored_species;;censored_origin
1453;231;censored_genus;censored_species;1.0;censored_origin
1454;2310;censored_genus;censored_species;0.0;censored_origin
1455;2311;censored_genus;censored_species;;censored_origin
1456;2312;censored_genus;censored_species;0.0;censored_origin
1457;2313;censored_genus;censored_species;;censored_origin
1458;2314;censored_genus;censored_species;0.0;censored_origin
1459;2315;censored_genus;censored_species;;censored_origin
1460;2316;censored_genus;censored_species;;censored_origin
1461;2317;censored_genus;censored_species;;censored_origin
1462;2318;censored_genus;censored_species;0.0;censored_origin
1463;2319;censored_genus;censored_species;;censored_origin
1464;232;censored_genus;censored_species;;censored_origin
1465;2320;censored_genus;censored_species;;censored_origin
1466;2321;censored_genus;censored_species;;censored_origin
1467;2322;censored_genus;censored_species;0.0;censored_origin
1468;2323;censored_genus;censored_species;;censored_origin
1469;2324;censored_genus;censored_species;0.0;censored_origin
1470;2325;censored_genus;censored_species;;censored_origin
1471;2326;censored_genus;censored_species;;censored_origin
1472;2327;censored_genus;censored_species;;censored_origin
1473;2328;censored_genus;censored_species;0.0;censored_origin
1474;2329;censored_genus;censored_species;;censored_origin
1475;233;censored_genus;censored_species;1.0;censored_origin
1476;2330;censored_genus;censored_species;;censored_origin
1477;2331;censored_genus;censored_species;0.0;censored_origin
1478;2332;censored_genus;censored_species;;censored_origin
1479;2333;censored_genus;censored_species;;censored_origin
1480;2334;censored_genus;censored_species;;censored_origin
1481;2335;censored_genus;censored_species;;censored_origin
1482;2336;censored_genus;censored_species;0.0;censored_origin
1483;2337;censored_genus;censored_species;;censored_origin
1484;2338;censored_genus;censored_species;0.0;censored_origin
1485;2339;censored_genus;censored_species;;censored_origin
1486;234;censored_genus;censored_species;1.0;censored_origin
1487;2340;censored_genus;censored_species;0.0;censored_origin
1488;2341;censored_genus;censored_species;;censored_origin
1489;2342;censored_genus;censored_species;;censored_origin
1490;2343;censored_genus;censored_species;0.0;censored_origin
1491;2344;censored_genus;censored_species;;censored_origin
1492;2345;censored_genus;censored_species;;censored_origin
1493;2346;censored_genus;censored_species;0.0;censored_origin
1494;2347;censored_genus;censored_species;;censored_origin
1495;2348;censored_genus;censored_species;0.0;censored_origin
1496;2349;censored_genus;censored_species;;censored_origin
1497;235;censored_genus;censored_species;0.0;censored_origin
1498;2350;censored_genus;censored_species;0.0;censored_origin
1499;2351;censored_genus;censored_species;;censored_origin
1500;2352;censored_genus;censored_species;0.0;censored_origin
1501;2353;censored_genus;censored_species;;censored_origin
1502;2354;censored_genus;censored_species;0.0;censored_origin
1503;2355;censored_genus;censored_species;;censored_origin
1504;2356;censored_genus;censored_species;0.0;censored_origin
1505;2357;censored_genus;censored_species;;censored_origin
1506;2358;censored_genus;censored_species;;censored_origin
1507;2359;censored_genus;censored_species;0.0;censored_origin
1508;236;censored_genus;censored_species;;censored_origin
1509;2360;censored_genus;censored_species;;censored_origin
1510;2361;censored_genus;censored_species;;censored_origin
1511;2362;censored_genus;censored_species;0.0;censored_origin
1512;2363;censored_genus;censored_species;;censored_origin
1513;2364;censored_genus;censored_species;0.0;censored_origin
1514;2365;censored_genus;censored_species;0.0;censored_origin
